steamID/appID,steamid,appid,playtime_forever,genres
76561197993994568/18050,53,18050,0,"['Action', 'RPG', 'Indie', 'Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']"
76561197993994568/40800,53,40800,152,"['Indie', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']"
76561197993994568/31700,53,31700,4,"['Action', 'Indie', 'Single-player', 'Multi-player', 'Co-op', 'Steam Achievements']"
76561197993994568/41210,53,41210,10,"['Indie', 'Strategy', 'Single-player', 'Steam Achievements']"
76561197993994568/57800,53,57800,23,"['Adventure', 'Casual', 'Indie', 'Single-player', 'Steam Achievements']"
76561197993994568/70300,53,70300,1233,"['Action', 'Indie', 'Single-player', 'Full controller support']"
76561197993994568/221180,53,221180,0,"['Indie', 'Strategy', 'Single-player', 'Steam Achievements', 'Partial Controller Support']"
76561197993994568/49600,53,49600,811,"['Action', 'Casual', 'Indie', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
76561197993994568/63700,53,63700,162,"['Action', 'Casual', 'Indie', 'Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']"
76561197993994568/67000,53,67000,7,"['Action', 'Casual', 'Indie', 'Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']"
76561197993994568/20820,53,20820,168,"['Action', 'Indie', 'Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']"
76561197993994568/26500,53,26500,6,"['Indie', 'Casual', 'Single-player', 'Steam Achievements']"
76561197993994568/40420,53,40420,95,"['Casual', 'Indie', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Includes level editor']"
76561197993994568/57200,53,57200,24,"['Casual', 'Indie', 'Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
76561197993994568/29180,53,29180,7,"['Indie', 'Casual', 'Single-player', 'Steam Achievements']"
76561197993994568/40700,53,40700,125,"['Adventure', 'Indie', 'Single-player']"
76561197993994568/93200,53,93200,198,"['Action', 'Indie', 'Strategy', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']"
76561197993994568/22610,53,22610,0,"['Action', 'Single-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support']"
76561197993994568/22650,53,22650,0,"['Action', 'Single-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']"
76561197993994568/22670,53,22670,0,"['Action', 'Single-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']"
76561197993994568/18020,53,18020,764,"['Adventure', 'RPG', 'Single-player', 'Steam Achievements']"
76561197993994568/42910,53,42910,312,"['Action', 'RPG', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']"
76561197993994568/21100,53,21100,0,"['Action', 'Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']"
76561197993994568/620,53,620,2215,"['Action', 'Adventure', 'Single-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Includes level editor', 'Commentary available']"
76561197993994568/45450,53,45450,10,"['Casual', 'Indie', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
76561197993994568/11200,53,11200,0,"['Action', 'Single-player', 'Shared/Split Screen', 'Steam Trading Cards', 'Includes level editor']"
76561197993994568/56400,53,56400,0,"['Strategy', 'Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
76561197993994568/63710,53,63710,8,"['Action', 'Indie', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
76561197993994568/47800,53,47800,55,"['Strategy', 'Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support']"
76561197993994568/91900,53,91900,7,"['Action', 'Racing', 'Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']"
76561197993994568/63000,53,63000,283,"['Action', 'Casual', 'Indie', 'Strategy', 'Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Steam Leaderboards']"
76561197993994568/95300,53,95300,8,"['Action', 'Indie', 'Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats']"
76561197993994568/58570,53,58570,10,"['Adventure', 'Single-player']"
76561197993994568/99890,53,99890,0,
76561197993994568/105600,53,105600,1571,"['Action', 'Adventure', 'Indie', 'RPG', 'Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']"
76561197993994568/20920,53,20920,0,"['RPG', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']"
76561197993994568/46500,53,46500,0,"['Adventure', 'Casual', 'Single-player', 'Steam Trading Cards']"
76561197993994568/46510,53,46510,0,"['Adventure', 'Single-player', 'Steam Trading Cards']"
76561197993994568/91700,53,91700,30,"['Action', 'Indie', 'RPG', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']"
76561197993994568/105300,53,105300,8,"['Casual', 'Indie', 'Single-player', 'Steam Achievements']"
76561197993994568/7600,53,7600,46,"['Strategy', 'Single-player', 'Multi-player']"
76561197993994568/22500,53,22500,1618,"['Strategy', 'Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Cross-Platform Multiplayer', 'Steam Achievements']"
76561197993994568/21090,53,21090,0,"['Action', 'Single-player']"
76561197993994568/21110,53,21110,0,"['Action', 'Single-player']"
76561197993994568/21120,53,21120,0,"['Action', 'Single-player']"
76561197993994568/16450,53,16450,0,"['Action', 'Single-player', 'Multi-player']"
76561197993994568/97000,53,97000,0,"['Indie', 'Casual', 'Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats']"
76561197993994568/49470,53,49470,4555,"['Strategy', 'Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
76561197993994568/102200,53,102200,208,"['Adventure', 'Indie', 'RPG', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
76561197993994568/42170,53,42170,789,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy', 'Single-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']"
76561197993994568/38740,53,38740,0,"['Action', 'Indie', 'Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']"
76561197993994568/98800,53,98800,345,"['Casual', 'Indie', 'RPG', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Stats', 'Steam Leaderboards']"
76561197993994568/107300,53,107300,1246,"['RPG', 'Indie', 'Single-player', 'Full controller support']"
76561197993994568/107310,53,107310,76,"['Indie', 'RPG', 'Single-player', 'Full controller support', 'Steam Trading Cards']"
76561197993994568/22230,53,22230,0,"['Action', 'Indie', 'Racing', 'Strategy', 'Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']"
76561197993994568/18700,53,18700,680,"['Action', 'Indie', 'Single-player', 'Steam Achievements', 'Partial Controller Support']"
76561197993994568/26900,53,26900,73,"['Casual', 'Indie', 'Single-player']"
76561197993994568/41100,53,41100,10,"['Action', 'Indie', 'Single-player']"
76561197993994568/55040,53,55040,59,"['Indie', 'Strategy', 'Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Stats']"
76561197993994568/96200,53,96200,86,"['Action', 'Indie', 'Single-player', 'Multi-player', 'Co-op', 'Steam Trading Cards', 'Partial Controller Support', 'Includes level editor']"
76561197993994568/49320,53,49320,21,"['Casual', 'Single-player', 'Steam Achievements']"
76561197993994568/48000,53,48000,641,"['Adventure', 'Indie', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']"
76561197993994568/32800,53,32800,0,"['Action', 'RPG', 'Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Cloud']"
76561197993994568/107100,53,107100,663,"['Action', 'Indie', 'RPG', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
76561197993994568/61700,53,61700,8,"['RPG', 'Strategy', 'Single-player', 'Multi-player', 'Co-op', 'Partial Controller Support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards']"
76561197993994568/107200,53,107200,0,"['Action', 'Indie', 'RPG', 'Strategy', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats']"
76561197993994568/111400,53,111400,5,"['Action', 'Indie', 'Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']"
76561197993994568/18070,53,18070,0,"['Action', 'Adventure', 'RPG', 'Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']"
76561197993994568/112100,53,112100,0,"['RPG', 'Indie', 'Single-player', 'Steam Achievements', 'Stats']"
76561197993994568/111600,53,111600,24,"['Action', 'Indie', 'Single-player', 'Steam Achievements', 'Partial Controller Support']"
76561197993994568/6910,53,6910,0,"['Action', 'Single-player', 'Multi-player']"
76561197993994568/70600,53,70600,0,"['Strategy', 'Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
76561197993994568/200370,53,200370,260,"['Strategy', 'Casual', 'Single-player']"
76561197993994568/17710,53,17710,0,"['Action', 'Strategy', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Steam Leaderboards', 'Includes level editor']"
76561197993994568/92200,53,92200,17,"['Action', 'Indie', 'Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']"
76561197993994568/92210,53,92210,16,"['Action', 'Indie', 'Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']"
76561197993994568/92220,53,92220,26,"['Action', 'Indie', 'Single-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']"
76561197993994568/98100,53,98100,2,"['Adventure', 'Indie', 'Casual', 'Single-player']"
76561197993994568/98200,53,98200,59,"['Indie', 'Strategy', 'Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Turn Notifications']"
76561197993994568/102840,53,102840,0,"['Action', 'Adventure', 'Indie', 'Single-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
76561197993994568/55230,53,55230,0,"['Action', 'Single-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']"
76561197993994568/92800,53,92800,110,"['Indie', 'Simulation', 'Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']"
76561197993994568/65800,53,65800,232,"['Action', 'Indie', 'RPG', 'Strategy', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards']"
76561197993994568/107800,53,107800,20,"['Action', 'Indie', 'Casual', 'Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']"
76561197993994568/70620,53,70620,0,"['Sports', 'Strategy', 'Single-player', 'Steam Achievements', 'Partial Controller Support']"
76561197993994568/70660,53,70660,0,"['Casual', 'Single-player']"
76561197993994568/70650,53,70650,0,"['Casual', 'Strategy', 'Single-player']"
76561197993994568/200910,53,200910,13,"['Indie', 'RPG', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']"
76561197993994568/201480,53,201480,0,"['Action', 'Indie', 'RPG', 'Single-player']"
76561197993994568/91600,53,91600,638,"['Action', 'Casual', 'Indie', 'Strategy', 'Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']"
76561197993994568/111800,53,111800,95,"['Casual', 'Indie', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']"
76561197993994568/113200,53,113200,1010,"['Action', 'Adventure', 'Indie', 'RPG', 'Single-player', 'Steam Achievements', 'Steam Trading Cards']"
76561197993994568/39160,53,39160,0,
76561197993994568/39190,53,39190,0,"['RPG', 'Single-player']"
76561197993994568/39200,53,39200,0,"['RPG', 'Single-player']"
76561197993994568/35720,53,35720,467,"['Action', 'Adventure', 'Indie', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']"
76561197993994568/80310,53,80310,0,"['Adventure', 'Indie', 'Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']"
76561197993994568/71340,53,71340,55,"['Action', 'Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
76561197993994568/200960,53,200960,0,"['Strategy', 'RPG', 'Indie', 'Single-player']"
76561197993994568/200980,53,200980,0,"['Strategy', 'RPG', 'Indie', 'Single-player']"
76561197993994568/200990,53,200990,0,"['Strategy', 'RPG', 'Indie', 'Single-player']"
76561197993994568/201000,53,201000,0,"['Strategy', 'RPG', 'Indie', 'Single-player']"
76561197993994568/201010,53,201010,0,"['Strategy', 'RPG', 'Indie', 'Single-player']"
76561197993994568/99700,53,99700,0,"['Casual', 'Indie', 'Strategy', 'Single-player']"
76561197993994568/94200,53,94200,853,"['Action', 'Indie', 'Single-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Stats', 'Steam Leaderboards']"
76561197993994568/1500,53,1500,0,"['Indie', 'Strategy', 'Single-player']"
76561197993994568/1510,53,1510,1,"['Indie', 'Strategy', 'Single-player']"
76561197993994568/1520,53,1520,8,"['Indie', 'Strategy', 'Single-player', 'Multi-player']"
76561197993994568/1530,53,1530,0,"['Indie', 'Single-player', 'Multi-player', 'Steam Achievements']"
76561197993994568/41050,53,41050,0,"['Action', 'Indie', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Includes level editor']"
76561197993994568/41060,53,41060,0,"['Action', 'Indie', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Includes level editor']"
76561197993994568/41070,53,41070,0,"['Action', 'Indie', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']"
76561197993994568/200330,53,200330,0,"['Action', 'Indie', 'Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']"
